market,submarket,channel block,licensee,contact,lower freq,upper freq,grant date,effective date,cancellation date,buildout deadline 1,buildout deadline 2,notification 1,notification 2,license link,app link,app type
"BEA147 
                  -                  
                    Spokane, WA-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453850,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198594,"NT
          - Required Notification


          
          	(1)"
"BEA147 
                  -                  
                    Spokane, WA-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453850,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198594,"NT
          - Required Notification


          
          	(1)"
"BEA147 
                  -                  
                    Spokane, WA-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453850,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9682026,"MD
          - Modification"
"BEA147 
                  -                  
                    Spokane, WA-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453850,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9682026,"MD
          - Modification"
"BEA147 
                  -                  
                    Spokane, WA-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453850,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681005,"AU
          - Administrative Update"
"BEA147 
                  -                  
                    Spokane, WA-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453850,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681005,"AU
          - Administrative Update"
"BEA147 
                  -                  
                    Spokane, WA-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2000.0,2010.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453850,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA147 
                  -                  
                    Spokane, WA-ID",0,A,"Gamma Acquisition L.L.C.
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW Suite 450
Washington, DC
20005",2180.0,2190.0,11/28/2023,11/28/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453850,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013124,"TC
          - Transfer of Control"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14976488,"EX
          - Request for Extension of Time"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14976488,"EX
          - Request for Extension of Time"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14480915,"TC
          - Transfer of Control"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14480915,"TC
          - Transfer of Control"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14121442,"RO
          - Renewal Only"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14121442,"RO
          - Renewal Only"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637178,"EX
          - Request for Extension of Time"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637178,"EX
          - Request for Extension of Time"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10610398,"AM
          - Amendment"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10610398,"AM
          - Amendment"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10547747,"AA
          - Assignment of Authorization"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10547747,"AA
          - Assignment of Authorization"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198330,"NT
          - Required Notification


          
          	(1)"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10198330,"NT
          - Required Notification


          
          	(1)"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9682032,"MD
          - Modification"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9682032,"MD
          - Modification"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681154,"AU
          - Administrative Update"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9681154,"AU
          - Administrative Update"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2010.0,2020.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013198,"AA
          - Assignment of Authorization"
"BEA067 
                  -                  
                    Indianapolis, IN-IL",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, D.C., DC
20005",2190.0,2200.0,11/15/2023,11/15/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453691,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=9013198,"AA
          - Assignment of Authorization"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=15145636,"NT
          - Required Notification


          
          	(2)"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=15145636,"NT
          - Required Notification


          
          	(2)"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14480915,"TC
          - Transfer of Control"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14480915,"TC
          - Transfer of Control"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14122379,"RO
          - Renewal Only"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=14122379,"RO
          - Renewal Only"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637245,"EX
          - Request for Extension of Time"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=11637245,"EX
          - Request for Extension of Time"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10610398,"AM
          - Amendment"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10610398,"AM
          - Amendment"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2010.0,2020.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10547747,"AA
          - Assignment of Authorization"
"BEA134 
                  -                  
                    San Antonio, TX",0,B,"DBSD Corporation
P.O. Box 6663
Englewood, CO
80155

ATTN General Counsel","DISH Wireless
Alison
Minea 

1110 Vermont Ave., NW, Suite 450
Washington, DC
20005",2190.0,2200.0,11/24/2023,11/24/2023,"",03/07/2017,06/14/2025,03/07/2017,"",https://wireless2.fcc.gov/UlsApp/UlsSearch/license.jsp?licKey=3453825,https://wireless2.fcc.gov/UlsApp/ApplicationSearch/applMain.jsp?applID=10547747,"AA
          - Assignment of Authorization"
